zipCode,disasterNumber,sum_approvedForFemaAssistanceOwners,sum_totalApprovedIhpAmountOwners,sum_repairReplaceAmountOwners,sum_rentalAmountOwners,sum_otherNeedsAmountOwners,sum_approvedBetween1And10000Owners,sum_approvedBetween100001And25000Owners,sum_approvedBetween25001AndMaxOwners,sum_totalMaxGrantsOwners,sum_approvedForFemaAssistanceRenters,sum_totalApprovedIhpAmountRenters,sum_rentalAmountRenters,sum_otherNeedsAmountRenters,sum_approvedBetween1And10000Renters,sum_approvedBetween100001And25000Renters,sum_approvedBetween25001AndMaxRenters,sum_totalMaxGrantsRenters,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,id,hash,lastRefresh,declarationYear,average_assistance_per_owner,average_assistance_per_renter,total_approved_fema_assistance,total_approved_Ihp_amount,city,after_2020_only,latitude,longitude
80501,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-31T00:00:00.000Z,WILDFIRES AND STRAIGHT-LINE WINDS,2021-12-30T00:00:00.000Z,2022-01-07T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Fire,2022-01-01T00:00:00.000Z,2022-01-14T00:00:00.000Z,,8.0,1.0,0.0,1.0,1.0,,2021-12-31T00:00:00.000Z,58664ee6-6dd9-4ca2-ac1f-477b16fc10ea,996d1a44f61cb8f7ac823561da73c8fd9a67b400,2024-10-09T19:01:58.075Z,2021,,,0.0,0.0,"Longmont, Colorado",Yes,40.1672068,-105.1019275
80503,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-31T00:00:00.000Z,WILDFIRES AND STRAIGHT-LINE WINDS,2021-12-30T00:00:00.000Z,2022-01-07T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Fire,2022-01-01T00:00:00.000Z,2022-01-14T00:00:00.000Z,,8.0,1.0,0.0,1.0,1.0,,2021-12-31T00:00:00.000Z,58664ee6-6dd9-4ca2-ac1f-477b16fc10ea,996d1a44f61cb8f7ac823561da73c8fd9a67b400,2024-10-09T19:01:58.075Z,2021,,,0.0,0.0,"Longmont, Colorado",Yes,40.1672068,-105.1019275
80504,4634,1.0,500.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-31T00:00:00.000Z,WILDFIRES AND STRAIGHT-LINE WINDS,2021-12-30T00:00:00.000Z,2022-01-07T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Fire,2022-01-01T00:00:00.000Z,2022-01-14T00:00:00.000Z,,8.0,1.0,0.0,1.0,1.0,,2021-12-31T00:00:00.000Z,58664ee6-6dd9-4ca2-ac1f-477b16fc10ea,996d1a44f61cb8f7ac823561da73c8fd9a67b400,2024-10-09T19:01:58.075Z,2021,500.0,,1.0,500.0,"Longmont, Colorado",Yes,40.1672068,-105.1019275
80516,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2021-12-31T00:00:00.000Z,WILDFIRES AND STRAIGHT-LINE WINDS,2021-12-30T00:00:00.000Z,2022-01-07T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Fire,2022-01-01T00:00:00.000Z,2022-01-14T00:00:00.000Z,,8.0,1.0,0.0,1.0,1.0,,2021-12-31T00:00:00.000Z,58664ee6-6dd9-4ca2-ac1f-477b16fc10ea,996d1a44f61cb8f7ac823561da73c8fd9a67b400,2024-10-09T19:01:58.075Z,2021,,,,,"Erie, Colorado",Yes,40.0502623,-105.0499817
85225,4562,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-15T00:00:00.000Z,WILDFIRES AND STRAIGHT-LINE WINDS,2020-09-07T00:00:00.000Z,2020-11-03T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Fire,2020-09-15T00:00:00.000Z,2020-11-17T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,,2020-09-14T00:00:00.000Z,7d6a4c58-4833-41f6-875a-a72c205b6ee8,5ac489aae350f124be6e407c3ae58c29cde6ec07,2024-10-09T19:01:58.075Z,2020,,,,,"Chandler, Arizona",Yes,33.3061605,-111.8412502
85542,4833,18.0,617377.64,361162.68,10518.0,245696.96,0.0,3.0,15.0,7.0,1.0,6928.34,0.0,6928.34,1.0,0.0,0.0,0.0,2024-10-04T00:00:00.000Z,WATCH FIRE,2024-07-10T00:00:00.000Z,2024-07-17T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Fire,2024-10-04T00:00:00.000Z,2024-10-04T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,R,2024-08-16T00:00:00.000Z,96fac68f-e6b6-41d8-a083-d1e2ecb34e8f,8eeaf3a681cb24c83c412fcd6cda83c017d6a38b,2024-10-09T19:01:58.075Z,2024,34298.75777777778,6928.34,19.0,624305.98,"Peridot, Arizona",Yes,33.2979821,-110.4572442
85550,4833,7.0,347384.41,226407.99,0.0,120976.42,0.0,1.0,6.0,5.0,1.0,5923.12,0.0,5923.12,1.0,0.0,0.0,0.0,2024-10-04T00:00:00.000Z,WATCH FIRE,2024-07-10T00:00:00.000Z,2024-07-17T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Fire,2024-10-04T00:00:00.000Z,2024-10-04T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,R,2024-08-16T00:00:00.000Z,96fac68f-e6b6-41d8-a083-d1e2ecb34e8f,8eeaf3a681cb24c83c412fcd6cda83c017d6a38b,2024-10-09T19:01:58.075Z,2024,49626.34428571428,5923.12,8.0,353307.52999999997,"San Carlos, Arizona",Yes,33.3545086,-110.452479
87002,4652,2.0,800.0,0.0,0.0,800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,400.0,,2.0,800.0,"Belen, New Mexico",Yes,34.6627652,-106.7761546
87002,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Belen, New Mexico",Yes,34.6627652,-106.7761546
87004,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Bernalillo, New Mexico",Yes,35.30004,-106.5511369
87006,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Bosque, New Mexico",Yes,34.5600839,-106.7892916
87020,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Grants, New Mexico",Yes,35.14726,-107.8514466
87020,4795,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Grants, New Mexico",Yes,35.14726,-107.8514466
87023,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,0.0,0.0,"Jarales, New Mexico",Yes,34.6131158,-106.7636377
87026,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,0.0,0.0,"Laguna, New Mexico",Yes,35.0367105,-107.3828231
87031,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2492.0,1992.0,500.0,1.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,2492.0,1.0,2492.0,"Los Lunas, New Mexico",Yes,34.806166,-106.7333599
87031,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Los Lunas, New Mexico",Yes,34.806166,-106.7333599
87037,4652,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Nageezi, New Mexico",Yes,36.2666791,-107.7420022
87042,4652,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Peralta, New Mexico",Yes,34.8369984,-106.690581
87042,4795,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Peralta, New Mexico",Yes,34.8369984,-106.690581
87043,4795,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Placitas, New Mexico",Yes,35.3069845,-106.4247468
87048,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Corrales, New Mexico",Yes,35.2378197,-106.6066926
87059,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Tijeras, New Mexico",Yes,35.0795244,-106.3878905
87068,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,0.0,0.0,"Bosque Farms, New Mexico",Yes,34.8547756,-106.7053035
87102,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87102,4795,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87104,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87105,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87105,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87106,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87107,4652,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87107,4795,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,,,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87108,4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87108,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87109,4652,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87109,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20T00:00:00.000Z,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2024-06-20T00:00:00.000Z,2024-08-26T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,R,2024-06-19T00:00:00.000Z,d5ea13c0-7577-40e6-b37e-914713b4caaa,23417f96aa480e3e5061bb8326841bc2662806e1,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
87110,4652,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6.0,1.0,0.0,1.0,1.0,"F,M",2022-05-04T00:00:00.000Z,8c53f04e-302d-4516-af80-7e511bff20d8,a4c56b104dfe96b78f9254f32ab3d31cf2ecfd78,2024-10-09T19:01:58.075Z,2022,,,,,"Albuquerque, New Mexico",Yes,35.0843859,-106.650422
